Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temp_Diff,Power_Proxy,Tool_Wear_Torque,RUL [min]
0,300.1,309.6,1642,34.5,53,0,0,0,0,0,0,9.5,56649.0,1828.5,187
0,300.1,309.6,1760,25.4,55,0,0,0,0,0,0,9.5,44704.0,1397.0,185
0,300.1,309.5,1660,32.7,57,0,0,0,0,0,0,9.399999999999977,54282.00000000001,1863.9,183
0,300.1,309.5,1557,40.6,59,0,0,0,0,0,0,9.399999999999977,63214.200000000004,2395.4,181
2,300.2,309.6,1442,49.2,61,0,0,0,0,0,0,9.400000000000034,70946.40000000001,3001.2000000000003,179
0,300.2,309.6,1359,51.5,66,0,0,0,0,0,0,9.400000000000034,69988.5,3399.0,174
0,300.4,309.8,1342,52.5,68,0,0,0,0,0,0,9.400000000000034,70455.0,3570.0,172
0,300.4,309.9,1435,54.8,70,0,0,0,0,0,0,9.5,78638.0,3836.0,170
0,300.4,309.9,1567,36.5,72,0,0,0,0,0,0,9.5,57195.5,2628.0,168
0,300.4,309.9,1376,43.5,74,0,0,0,0,0,0,9.5,59856.0,3219.0,166
2,300.4,309.9,1513,38.7,76,0,0,0,0,0,0,9.5,58553.100000000006,2941.2000000000003,164
2,300.4,309.9,2563,12.8,81,1,0,0,1,0,0,9.5,32806.4,1036.8,0
0,300.5,310.0,1521,45.1,86,0,0,0,0,0,0,9.5,68597.1,3878.6,154
0,300.6,310.0,1658,34.7,88,0,0,0,0,0,0,9.399999999999977,57532.600000000006,3053.6000000000004,152
2,300.6,310.0,1419,42.4,90,0,0,0,0,0,0,9.399999999999977,60165.6,3816.0,150
1,300.6,310.0,1478,36.3,95,0,0,0,0,0,0,9.399999999999977,53651.399999999994,3448.4999999999995,145
1,300.5,310.0,1415,43.5,98,0,0,0,0,0,0,9.5,61552.5,4263.0,142
1,300.5,309.9,1780,26.5,101,0,0,0,0,0,0,9.399999999999977,47170.0,2676.5,139
1,300.4,309.7,1440,42.8,104,0,0,0,0,0,0,9.300000000000011,61631.99999999999,4451.2,136
2,300.4,309.8,1448,39.7,107,0,0,0,0,0,0,9.400000000000034,57485.600000000006,4247.900000000001,133
2,300.4,309.7,1500,35.2,112,0,0,0,0,0,0,9.300000000000011,52800.00000000001,3942.4000000000005,128
0,300.4,309.8,1513,32.9,117,0,0,0,0,0,0,9.400000000000034,49777.7,3849.2999999999997,123
0,300.5,309.8,1428,43.8,119,0,0,0,0,0,0,9.300000000000011,62546.399999999994,5212.2,121
1,300.5,309.8,1473,42.3,121,0,0,0,0,0,0,9.300000000000011,62307.899999999994,5118.299999999999,119
1,300.5,309.9,1483,49.3,124,0,0,0,0,0,0,9.399999999999977,73111.9,6113.2,116
0,300.4,309.7,1534,42.5,127,0,0,0,0,0,0,9.300000000000011,65195.0,5397.5,113
0,300.5,309.8,1367,54.0,129,0,0,0,0,0,0,9.300000000000011,73818.0,6966.0,111
0,300.4,309.7,1467,36.9,131,0,0,0,0,0,0,9.300000000000011,54132.299999999996,4833.9,109
1,300.4,309.7,1488,42.2,133,0,0,0,0,0,0,9.300000000000011,62793.600000000006,5612.6,107
0,300.4,309.7,1679,30.1,136,0,0,0,0,0,0,9.300000000000011,50537.9,4093.6000000000004,104
2,300.4,309.8,1409,47.5,138,0,0,0,0,0,0,9.400000000000034,66927.5,6555.0,102
1,300.4,309.7,1367,51.2,143,0,0,0,0,0,0,9.300000000000011,69990.40000000001,7321.6,97
0,300.4,309.8,1314,63.1,146,0,0,0,0,0,0,9.400000000000034,82913.40000000001,9212.6,94
0,300.5,309.9,1480,40.0,148,0,0,0,0,0,0,9.399999999999977,59200.0,5920.0,92
0,300.4,309.8,1549,38.9,150,0,0,0,0,0,0,9.400000000000034,60256.1,5835.0,90
0,300.4,309.7,1685,31.3,152,0,0,0,0,0,0,9.300000000000011,52740.5,4757.6,88
0,300.4,309.6,1536,34.5,154,0,0,0,0,0,0,9.200000000000045,52992.0,5313.0,86
1,300.4,309.7,1539,37.7,156,0,0,0,0,0,0,9.300000000000011,58020.3,5881.200000000001,84
0,300.4,309.7,1384,45.1,159,0,0,0,0,0,0,9.300000000000011,62418.4,7170.900000000001,81
1,300.4,309.6,1614,30.3,161,0,0,0,0,0,0,9.200000000000045,48904.200000000004,4878.3,79
1,300.4,309.6,1675,35.5,164,0,0,0,0,0,0,9.200000000000045,59462.5,5822.0,76
1,300.4,309.7,1685,32.3,167,0,0,0,0,0,0,9.300000000000011,54425.49999999999,5394.099999999999,73
0,300.4,309.6,1386,56.9,170,0,0,0,0,0,0,9.200000000000045,78863.4,9673.0,70
1,300.3,309.6,1488,41.3,172,0,0,0,0,0,0,9.300000000000011,61454.399999999994,7103.599999999999,68
0,300.3,309.6,1624,32.6,175,0,0,0,0,0,0,9.300000000000011,52942.4,5705.0,65
0,300.3,309.6,1600,34.6,177,0,0,0,0,0,0,9.300000000000011,55360.0,6124.2,63
0,300.3,309.6,1468,44.7,179,0,0,0,0,0,0,9.300000000000011,65619.6,8001.3,61
0,300.3,309.6,1435,45.4,181,0,0,0,0,0,0,9.300000000000011,65149.0,8217.4,59
1,300.2,309.5,1564,33.4,183,0,0,0,0,0,0,9.300000000000011,52237.6,6112.2,57
1,300.2,309.4,1329,53.6,186,0,0,0,0,0,0,9.199999999999989,71234.40000000001,9969.6,54
0,300.1,309.3,1570,36.8,189,0,0,0,0,0,0,9.199999999999989,57775.99999999999,6955.2,51
1,300.2,309.4,1433,48.8,191,0,0,0,0,0,0,9.199999999999989,69930.4,9320.8,49
0,300.2,309.4,1527,37.0,194,0,0,0,0,0,0,9.199999999999989,56499.0,7178.0,46
1,300.1,309.3,1443,50.3,196,0,0,0,0,0,0,9.199999999999989,72582.9,9858.8,44
0,300.1,309.3,1616,32.0,199,0,0,0,0,0,0,9.199999999999989,51712.0,6368.0,41
0,300.1,309.3,1654,31.0,201,0,0,0,0,0,0,9.199999999999989,51274.0,6231.0,39
0,300.1,309.3,1685,27.1,203,0,0,0,0,0,0,9.199999999999989,45663.5,5501.3,37
1,300.2,309.4,1456,48.8,205,0,0,0,0,0,0,9.199999999999989,71052.8,10004.0,35
1,300.2,309.4,1752,27.8,208,0,0,0,0,0,0,9.199999999999989,48705.6,5782.400000000001,32
1,300.1,309.2,1438,51.0,211,0,0,0,0,0,0,9.099999999999966,73338.0,10761.0,29
0,300.1,309.1,1551,33.7,214,0,0,0,0,0,0,9.0,52268.700000000004,7211.8,26
0,300.1,309.2,1599,30.1,216,0,0,0,0,0,0,9.099999999999966,48129.9,6501.6,24
1,300.1,309.2,1732,33.7,218,0,0,0,0,0,0,9.099999999999966,58368.4,7346.6,22
1,300.1,309.2,1418,39.8,221,0,0,0,0,0,0,9.099999999999966,56436.399999999994,8795.8,19
0,300.0,309.1,1401,44.5,0,0,0,0,0,0,0,9.100000000000023,62344.5,0.0,240
0,300.0,309.0,1454,51.7,2,0,0,0,0,0,0,9.0,75171.8,103.4,238
1,300.0,309.2,1635,32.4,4,0,0,0,0,0,0,9.199999999999989,52974.0,129.6,236
0,300.0,309.1,1489,40.3,7,0,0,0,0,0,0,9.100000000000023,60006.7,282.09999999999997,233
0,300.0,309.1,1465,40.6,9,0,0,0,0,0,0,9.100000000000023,59479.0,365.40000000000003,231
1,300.0,309.1,1463,45.7,11,0,0,0,0,0,0,9.100000000000023,66859.1,502.70000000000005,229
2,300.1,309.1,1560,35.4,14,0,0,0,0,0,0,9.0,55224.0,495.59999999999997,226
1,300.1,309.2,1454,44.4,19,0,0,0,0,0,0,9.099999999999966,64557.6,843.6,221
0,300.2,309.1,1479,47.0,22,0,0,0,0,0,0,8.900000000000034,69513.0,1034.0,218
0,300.2,309.2,1430,43.4,24,0,0,0,0,0,0,9.0,62062.0,1041.6,216
1,300.1,309.1,1533,38.0,26,0,0,0,0,0,0,9.0,58254.0,988.0,214
0,300.1,309.0,1404,54.8,29,0,0,0,0,0,0,8.899999999999977,76939.2,1589.1999999999998,211
1,300.1,308.9,1548,38.4,31,0,0,0,0,0,0,8.799999999999955,59443.2,1190.3999999999999,209
1,300.1,309.0,1612,33.0,34,0,0,0,0,0,0,8.899999999999977,53196.0,1122.0,206
1,300.2,309.0,1642,31.2,37,0,0,0,0,0,0,8.800000000000011,51230.4,1154.3999999999999,203
1,300.2,309.1,1406,42.2,40,0,0,0,0,0,0,8.900000000000034,59333.200000000004,1688.0,200
0,300.3,309.2,1587,31.4,43,0,0,0,0,0,0,8.899999999999977,49831.799999999996,1350.2,197
1,300.3,309.2,1364,47.6,45,0,0,0,0,0,0,8.899999999999977,64926.4,2142.0,195
0,300.3,309.2,1462,51.4,48,0,0,0,0,0,0,8.899999999999977,75146.8,2467.2,192
0,300.3,309.2,1649,32.4,50,0,0,0,0,0,0,8.899999999999977,53427.6,1620.0,190
0,300.4,309.2,1752,29.0,52,0,0,0,0,0,0,8.800000000000011,50808.0,1508.0,188
2,300.4,309.3,1396,51.2,54,0,0,0,0,0,0,8.900000000000034,71475.2,2764.8,186
1,300.5,309.4,2179,16.3,59,0,0,0,0,0,0,8.899999999999977,35517.700000000004,961.7,181
0,300.5,309.5,1653,27.6,62,0,0,0,0,0,0,9.0,45622.8,1711.2,178
0,300.6,309.5,2025,21.4,64,0,0,0,0,0,0,8.899999999999977,43335.0,1369.6,176
0,300.6,309.6,1426,53.6,66,0,0,0,0,0,0,9.0,76433.6,3537.6,174
1,300.6,309.6,1503,38.4,68,0,0,0,0,0,0,9.0,57715.2,2611.2,172
1,300.7,309.6,1525,36.5,71,0,0,0,0,0,0,8.900000000000034,55662.5,2591.5,169
0,300.6,309.6,1423,49.1,74,0,0,0,0,0,0,9.0,69869.3,3633.4,166
1,300.7,309.7,1435,44.7,76,0,0,0,0,0,0,9.0,64144.50000000001,3397.2000000000003,164
2,300.6,309.5,1495,36.5,79,0,0,0,0,0,0,8.899999999999977,54567.5,2883.5,161
1,300.6,309.5,1557,33.8,84,0,0,0,0,0,0,8.899999999999977,52626.6,2839.2,156
0,300.6,309.4,1474,40.7,87,0,0,0,0,0,0,8.799999999999955,59991.8,3540.9,153
0,300.5,309.3,1465,46.0,89,0,0,0,0,0,0,8.800000000000011,67390.0,4094.0,151
1,300.5,309.3,1589,34.9,91,0,0,0,0,0,0,8.800000000000011,55456.1,3175.9,149
0,300.5,309.3,1475,46.8,94,0,0,0,0,0,0,8.800000000000011,69030.0,4399.2,146
0,300.6,309.4,1442,43.2,96,0,0,0,0,0,0,8.799999999999955,62294.4,4147.200000000001,144
0,300.6,309.4,1556,36.0,98,0,0,0,0,0,0,8.799999999999955,56016.0,3528.0,142
0,300.7,309.3,1425,45.3,100,0,0,0,0,0,0,8.600000000000023,64552.49999999999,4530.0,140
0,300.7,309.3,1580,38.3,102,0,0,0,0,0,0,8.600000000000023,60513.99999999999,3906.6,138
2,300.8,309.4,1474,40.7,104,0,0,0,0,0,0,8.599999999999966,59991.8,4232.8,136
0,300.8,309.4,1489,38.4,109,0,0,0,0,0,0,8.599999999999966,57177.6,4185.599999999999,131
0,300.8,309.4,1946,20.5,111,0,0,0,0,0,0,8.599999999999966,39893.0,2275.5,129
1,300.8,309.4,1342,62.4,113,1,0,1,0,0,0,8.599999999999966,83740.8,7051.2,0
1,300.9,309.5,1758,26.8,116,0,0,0,0,0,0,8.600000000000023,47114.4,3108.8,124
1,300.9,309.4,1724,25.6,119,0,0,0,0,0,0,8.5,44134.4,3046.4,121
0,301.0,309.5,1430,48.5,122,0,0,0,0,0,0,8.5,69355.0,5917.0,118
0,300.9,309.5,1612,35.2,124,0,0,0,0,0,0,8.600000000000023,56742.4,4364.8,116
2,300.9,309.5,1469,43.4,126,0,0,0,0,0,0,8.600000000000023,63754.6,5468.4,114
0,300.9,309.6,1384,42.4,131,0,0,0,0,0,0,8.700000000000045,58681.6,5554.4,109
0,301.0,309.6,1724,28.1,133,0,0,0,0,0,0,8.600000000000023,48444.4,3737.3,107
1,301.0,309.6,1397,48.0,135,0,0,0,0,0,0,8.600000000000023,67056.0,6480.0,105
1,301.0,309.6,1588,32.7,138,0,0,0,0,0,0,8.600000000000023,51927.600000000006,4512.6,102
0,301.0,309.7,1468,42.0,141,0,0,0,0,0,0,8.699999999999989,61656.0,5922.0,99
1,301.0,309.8,1594,31.1,143,0,0,0,0,0,0,8.800000000000011,49573.4,4447.3,97
1,301.0,309.7,1511,39.3,146,0,0,0,0,0,0,8.699999999999989,59382.299999999996,5737.799999999999,94
0,301.1,309.8,1493,38.9,149,0,0,0,0,0,0,8.699999999999989,58077.7,5796.099999999999,91
2,301.2,309.8,1709,27.0,151,0,0,0,0,0,0,8.600000000000023,46143.0,4077.0,89
0,301.1,309.6,1501,36.1,156,0,0,0,0,0,0,8.5,54186.1,5631.6,84
0,301.1,309.7,1668,30.8,158,0,0,0,0,0,0,8.599999999999966,51374.4,4866.400000000001,82
0,301.1,309.6,1502,48.9,160,0,0,0,0,0,0,8.5,73447.8,7824.0,80
1,301.0,309.7,1288,58.4,162,0,0,0,0,0,0,8.699999999999989,75219.2,9460.8,78
0,301.0,309.7,1491,42.9,165,0,0,0,0,0,0,8.699999999999989,63963.9,7078.5,75
0,301.1,309.8,1519,39.6,167,0,0,0,0,0,0,8.699999999999989,60152.4,6613.2,73
0,301.2,309.9,1984,19.7,169,0,0,0,0,0,0,8.699999999999989,39084.799999999996,3329.2999999999997,71
0,301.2,309.9,1643,32.9,171,0,0,0,0,0,0,8.699999999999989,54054.7,5625.9,69
1,301.2,310.0,1625,31.6,173,0,0,0,0,0,0,8.800000000000011,51350.0,5466.8,67
1,301.3,310.0,2068,17.8,176,0,0,0,0,0,0,8.699999999999989,36810.4,3132.8,64
2,301.3,310.1,1469,39.7,179,0,0,0,0,0,0,8.800000000000011,58319.3,7106.3,61
0,301.3,310.1,1558,36.3,184,0,0,0,0,0,0,8.800000000000011,56555.399999999994,6679.2,56
0,301.3,310.0,1344,54.8,186,0,0,0,0,0,0,8.699999999999989,73651.2,10192.8,54
2,301.3,310.1,1455,44.1,188,0,0,0,0,0,0,8.800000000000011,64165.5,8290.800000000001,52
0,301.3,310.1,1355,53.6,193,0,0,0,0,0,0,8.800000000000011,72628.0,10344.800000000001,47
0,301.3,310.1,1269,56.8,195,1,0,0,0,1,0,8.800000000000011,72079.2,11076.0,0
0,301.3,310.0,1550,41.5,197,0,0,0,0,0,0,8.699999999999989,64325.0,8175.5,43
1,301.3,310.1,1525,37.8,199,0,0,0,0,0,0,8.800000000000011,57644.99999999999,7522.2,41
1,301.3,310.0,1696,32.4,202,0,0,0,0,0,0,8.699999999999989,54950.399999999994,6544.799999999999,38
0,301.4,310.1,1937,21.8,205,0,0,0,0,0,0,8.700000000000045,42226.6,4469.0,35
1,301.4,310.0,1689,32.1,207,0,0,0,0,0,0,8.600000000000023,54216.9,6644.700000000001,33
1,301.3,310.0,1593,30.8,210,0,0,0,0,0,0,8.699999999999989,49064.4,6468.0,30
1,301.3,309.9,1565,36.0,213,0,0,0,0,0,0,8.599999999999966,56340.0,7668.0,27
0,301.3,310.0,1665,31.4,0,0,0,0,0,0,0,8.699999999999989,52281.0,0.0,240
2,301.3,310.0,1532,36.3,2,0,0,0,0,0,0,8.699999999999989,55611.6,72.6,238
0,301.3,310.0,1438,40.9,7,0,0,0,0,0,0,8.699999999999989,58814.2,286.3,233
0,301.3,310.1,1531,41.6,9,0,0,0,0,0,0,8.800000000000011,63689.6,374.40000000000003,231
0,301.3,310.0,1506,40.8,11,0,0,0,0,0,0,8.699999999999989,61444.799999999996,448.79999999999995,229
0,301.2,309.9,1382,52.4,13,0,0,0,0,0,0,8.699999999999989,72416.8,681.1999999999999,227
1,301.2,309.9,1456,50.8,15,0,0,0,0,0,0,8.699999999999989,73964.8,762.0,225
1,301.2,310.0,1445,45.6,18,0,0,0,0,0,0,8.800000000000011,65892.0,820.8000000000001,222
0,301.2,309.9,1515,40.9,21,0,0,0,0,0,0,8.699999999999989,61963.5,858.9,219
0,301.2,309.9,1449,45.5,23,0,0,0,0,0,0,8.699999999999989,65929.5,1046.5,217
2,301.2,309.9,1362,50.7,25,0,0,0,0,0,0,8.699999999999989,69053.40000000001,1267.5,215
0,301.2,309.9,1687,29.7,30,0,0,0,0,0,0,8.699999999999989,50103.9,891.0,210
0,301.2,310.0,1618,37.6,32,0,0,0,0,0,0,8.800000000000011,60836.8,1203.2,208
1,301.2,310.1,1558,32.6,34,0,0,0,0,0,0,8.900000000000034,50790.8,1108.4,206
0,301.3,310.1,1662,31.0,37,0,0,0,0,0,0,8.800000000000011,51522.0,1147.0,203
1,301.2,310.1,1295,56.6,39,0,0,0,0,0,0,8.900000000000034,73297.0,2207.4,201
0,301.2,310.2,1385,42.3,42,0,0,0,0,0,0,9.0,58585.49999999999,1776.6,198
1,301.2,310.1,1479,45.5,44,0,0,0,0,0,0,8.900000000000034,67294.5,2002.0,196
0,301.3,310.3,1400,44.3,47,0,0,0,0,0,0,9.0,62019.99999999999,2082.1,193
1,301.2,310.3,1357,54.5,49,0,0,0,0,0,0,9.100000000000023,73956.5,2670.5,191
0,301.1,310.2,1657,34.1,52,0,0,0,0,0,0,9.099999999999966,56503.700000000004,1773.2,188
0,301.1,310.2,1496,43.4,54,0,0,0,0,0,0,9.099999999999966,64926.4,2343.6,186
1,301.2,310.3,1379,43.2,56,0,0,0,0,0,0,9.100000000000023,59572.8,2419.2000000000003,184
0,301.2,310.3,1548,38.6,59,0,0,0,0,0,0,9.100000000000023,59752.8,2277.4,181
0,301.2,310.3,1499,38.1,61,0,0,0,0,0,0,9.100000000000023,57111.9,2324.1,179
0,301.3,310.5,1390,45.8,63,0,0,0,0,0,0,9.199999999999989,63661.99999999999,2885.3999999999996,177
2,301.3,310.4,1538,38.4,65,0,0,0,0,0,0,9.099999999999966,59059.2,2496.0,175
0,301.3,310.5,1365,47.7,70,0,0,0,0,0,0,9.199999999999989,65110.50000000001,3339.0,170
0,301.3,310.5,1503,48.6,72,0,0,0,0,0,0,9.199999999999989,73045.8,3499.2000000000003,168
0,301.2,310.4,1390,49.9,74,0,0,0,0,0,0,9.199999999999989,69361.0,3692.6,166
0,301.2,310.3,1497,45.7,76,0,0,0,0,0,0,9.100000000000023,68412.90000000001,3473.2000000000003,164
1,301.3,310.4,1577,48.3,78,0,0,0,0,0,0,9.099999999999966,76169.09999999999,3767.3999999999996,162
0,301.4,310.5,1432,54.3,81,0,0,0,0,0,0,9.100000000000023,77757.59999999999,4398.3,159
1,301.4,310.5,1563,39.9,83,0,0,0,0,0,0,9.100000000000023,62363.7,3311.7,157
0,301.4,310.4,1433,43.4,86,0,0,0,0,0,0,9.0,62192.2,3732.4,154
0,301.3,310.4,1384,50.1,88,0,0,0,0,0,0,9.099999999999966,69338.40000000001,4408.8,152
0,301.3,310.4,1346,46.7,90,0,0,0,0,0,0,9.099999999999966,62858.200000000004,4203.0,150
0,301.3,310.4,1459,44.7,92,0,0,0,0,0,0,9.099999999999966,65217.3,4112.400000000001,148
0,301.4,310.4,1639,28.9,94,0,0,0,0,0,0,9.0,47367.1,2716.6,146
0,301.4,310.4,1737,31.9,96,0,0,0,0,0,0,9.0,55410.299999999996,3062.3999999999996,144
0,301.4,310.5,1489,43.5,98,0,0,0,0,0,0,9.100000000000023,64771.5,4263.0,142
1,301.5,310.6,1492,43.0,100,0,0,0,0,0,0,9.100000000000023,64156.0,4300.0,140
1,301.4,310.5,1217,60.6,103,0,0,0,0,0,0,9.100000000000023,73750.2,6241.8,137
0,301.5,310.5,1636,28.7,106,0,0,0,0,0,0,9.0,46953.2,3042.2,134
0,301.4,310.4,1436,49.7,108,0,0,0,0,0,0,9.0,71369.2,5367.6,132
0,301.4,310.4,1689,30.6,110,0,0,0,0,0,0,9.0,51683.4,3366.0,130
0,301.5,310.5,2289,16.4,112,0,0,0,0,0,0,9.0,37539.6,1836.7999999999997,128
0,301.5,310.6,1522,41.0,114,0,0,0,0,0,0,9.100000000000023,62402.0,4674.0,126
0,301.5,310.5,1351,52.9,116,0,0,0,0,0,0,9.0,71467.9,6136.4,124
0,301.5,310.5,1589,36.7,118,0,0,0,0,0,0,9.0,58316.3,4330.6,122
0,301.5,310.6,1578,34.1,120,0,0,0,0,0,0,9.100000000000023,53809.8,4092.0,120
0,301.5,310.6,1587,33.7,122,0,0,0,0,0,0,9.100000000000023,53481.9,4111.400000000001,118
0,301.5,310.6,1962,20.2,124,0,0,0,0,0,0,9.100000000000023,39632.4,2504.7999999999997,116
1,301.5,310.6,2432,14.2,126,0,0,0,0,0,0,9.100000000000023,34534.4,1789.1999999999998,114
0,301.6,310.6,1418,43.9,129,0,0,0,0,0,0,9.0,62250.2,5663.099999999999,111
0,301.6,310.7,1683,29.7,131,0,0,0,0,0,0,9.099999999999966,49985.1,3890.7,109
0,301.7,310.8,1385,50.7,133,0,0,0,0,0,0,9.100000000000023,70219.5,6743.1,107
0,301.7,310.8,1559,44.5,135,0,0,0,0,0,0,9.100000000000023,69375.5,6007.5,105
1,301.7,310.8,1671,31.6,137,0,0,0,0,0,0,9.100000000000023,52803.600000000006,4329.2,103
1,301.6,310.8,1343,49.5,140,0,0,0,0,0,0,9.199999999999989,66478.5,6930.0,100
1,301.6,310.8,1548,34.2,143,0,0,0,0,0,0,9.199999999999989,52941.600000000006,4890.6,97
0,301.7,310.9,1705,31.2,146,0,0,0,0,0,0,9.199999999999989,53196.0,4555.2,94
0,301.6,310.8,1535,35.4,148,0,0,0,0,0,0,9.199999999999989,54339.0,5239.2,92
0,301.6,310.8,1564,34.1,150,0,0,0,0,0,0,9.199999999999989,53332.4,5115.0,90
1,301.6,310.9,1510,40.9,152,0,0,0,0,0,0,9.299999999999955,61759.0,6216.8,88
0,301.6,310.9,1492,45.2,155,0,0,0,0,0,0,9.299999999999955,67438.40000000001,7006.0,85
1,301.5,310.8,1452,44.1,157,0,0,0,0,0,0,9.300000000000011,64033.200000000004,6923.7,83
2,301.4,310.7,1329,52.0,160,0,0,0,0,0,0,9.300000000000011,69108.0,8320.0,80
0,301.5,310.8,1382,52.4,165,0,0,0,0,0,0,9.300000000000011,72416.8,8646.0,75
1,301.5,310.8,1628,36.4,167,0,0,0,0,0,0,9.300000000000011,59259.2,6078.8,73
0,301.4,310.7,1706,27.9,170,0,0,0,0,0,0,9.300000000000011,47597.399999999994,4743.0,70
0,301.3,310.7,1594,34.1,172,0,0,0,0,0,0,9.399999999999977,54355.4,5865.2,68
0,301.3,310.7,1761,24.3,174,0,0,0,0,0,0,9.399999999999977,42792.3,4228.2,66
0,301.3,310.6,1529,41.8,176,0,0,0,0,0,0,9.300000000000011,63912.2,7356.799999999999,64
1,301.3,310.7,1532,40.7,178,0,0,0,0,0,0,9.399999999999977,62352.4,7244.6,62
0,301.4,310.7,1673,27.8,181,0,0,0,0,0,0,9.300000000000011,46509.4,5031.8,59
0,301.4,310.8,1285,62.6,183,1,0,0,0,1,0,9.400000000000034,80441.0,11455.800000000001,0
0,301.4,310.8,1680,31.4,185,0,0,0,0,0,0,9.400000000000034,52752.0,5809.0,55
0,301.4,310.8,1610,34.6,187,0,0,0,0,0,0,9.400000000000034,55706.0,6470.2,53
0,301.6,310.9,1632,31.6,189,0,0,0,0,0,0,9.299999999999955,51571.200000000004,5972.400000000001,51
0,301.6,310.9,1559,40.2,191,0,0,0,0,0,0,9.299999999999955,62671.8,7678.200000000001,49
0,301.5,310.8,1367,49.0,193,0,0,0,0,0,0,9.300000000000011,66983.0,9457.0,47
0,301.6,310.8,1355,57.8,195,1,0,0,0,1,0,9.199999999999989,78319.0,11271.0,0
2,301.6,310.7,1414,51.7,197,0,0,0,0,0,0,9.099999999999966,73103.8,10184.900000000001,43
0,301.5,310.6,1522,36.6,202,0,0,0,0,0,0,9.100000000000023,55705.200000000004,7393.200000000001,38
0,301.5,310.6,1525,41.9,204,0,0,0,0,0,0,9.100000000000023,63897.5,8547.6,36
0,301.5,310.6,1394,46.5,206,0,0,0,0,0,0,9.100000000000023,64821.0,9579.0,34
0,301.5,310.6,1519,40.7,208,0,0,0,0,0,0,9.100000000000023,61823.3,8465.6,32
0,301.4,310.6,1445,43.9,210,0,0,0,0,0,0,9.200000000000045,63435.5,9219.0,30
0,301.4,310.6,1555,43.3,212,0,0,0,0,0,0,9.200000000000045,67331.5,9179.599999999999,28
0,301.4,310.5,1633,39.5,0,0,0,0,0,0,0,9.100000000000023,64503.5,0.0,240
1,301.4,310.6,1630,30.3,2,0,0,0,0,0,0,9.200000000000045,49389.0,60.6,238
1,301.4,310.7,1692,32.3,5,0,0,0,0,0,0,9.300000000000011,54651.6,161.5,235
2,301.5,310.7,1790,26.2,8,0,0,0,0,0,0,9.199999999999989,46898.0,209.6,232
0,301.5,310.8,1350,58.5,13,0,0,0,0,0,0,9.300000000000011,78975.0,760.5,227
0,301.5,310.9,2760,8.0,15,1,0,0,1,0,0,9.399999999999977,22080.0,120.0,0
0,301.4,310.7,1584,32.2,17,0,0,0,0,0,0,9.300000000000011,51004.8,547.4000000000001,223
0,301.4,310.7,1989,21.8,19,0,0,0,0,0,0,9.300000000000011,43360.200000000004,414.2,221
0,301.4,310.8,1431,44.3,21,0,0,0,0,0,0,9.400000000000034,63393.299999999996,930.3,219
0,301.4,310.7,1568,35.2,23,0,0,0,0,0,0,9.300000000000011,55193.600000000006,809.6,217
0,301.4,310.7,1376,50.6,25,0,0,0,0,0,0,9.300000000000011,69625.6,1265.0,215
1,301.4,310.6,1459,46.9,27,0,0,0,0,0,0,9.200000000000045,68427.09999999999,1266.3,213
1,301.5,310.8,1385,47.5,30,0,0,0,0,0,0,9.300000000000011,65787.5,1425.0,210
2,301.5,310.8,1591,29.6,33,0,0,0,0,0,0,9.300000000000011,47093.600000000006,976.8000000000001,207
0,301.5,310.7,1568,33.1,38,0,0,0,0,0,0,9.199999999999989,51900.8,1257.8,202
1,301.4,310.7,1459,37.7,40,0,0,0,0,0,0,9.300000000000011,55004.3,1508.0,200
0,301.4,310.7,1590,36.3,43,0,0,0,0,0,0,9.300000000000011,57716.99999999999,1560.8999999999999,197
0,301.3,310.6,1376,47.6,45,0,0,0,0,0,0,9.300000000000011,65497.6,2142.0,195
0,301.3,310.6,1510,38.5,47,0,0,0,0,0,0,9.300000000000011,58135.0,1809.5,193
2,301.4,310.6,1674,33.6,49,0,0,0,0,0,0,9.200000000000045,56246.4,1646.4,191
0,301.3,310.6,1426,40.7,54,0,0,0,0,0,0,9.300000000000011,58038.200000000004,2197.8,186
0,301.5,310.7,1466,43.6,56,0,0,0,0,0,0,9.199999999999989,63917.6,2441.6,184
2,301.5,310.8,1474,38.7,58,0,0,0,0,0,0,9.300000000000011,57043.8,2244.6000000000004,182
1,301.6,310.8,1290,65.3,63,0,0,0,0,0,0,9.199999999999989,84237.0,4113.9,177
1,301.7,310.9,1435,48.0,66,0,0,0,0,0,0,9.199999999999989,68880.0,3168.0,174
1,301.5,310.7,1416,53.2,69,0,0,0,0,0,0,9.199999999999989,75331.2,3670.8,171
2,301.5,310.7,1599,40.4,72,0,0,0,0,0,0,9.199999999999989,64599.6,2908.7999999999997,168
0,301.5,310.7,1466,47.3,77,0,0,0,0,0,0,9.199999999999989,69341.8,3642.1,163
0,301.5,310.7,1408,47.3,79,0,0,0,0,0,0,9.199999999999989,66598.4,3736.7,161
0,301.5,310.6,1490,48.1,81,0,0,0,0,0,0,9.100000000000023,71669.0,3896.1,159
0,301.5,310.6,1405,42.3,83,0,0,0,0,0,0,9.100000000000023,59431.49999999999,3510.8999999999996,157
0,301.4,310.5,1647,33.3,85,0,0,0,0,0,0,9.100000000000023,54845.1,2830.4999999999995,155
