Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temp_Diff,Power_Proxy,Tool_Wear_Torque,Machine failure,RUL [min],TWF,HDF,PWF,OSF,RNF
1,0.19759913583682334,-0.13929361076096888,-1.0131802088494846,0.4388335055278003,0.44514822411253047,-0.6007376542464594,0.020684931846386288,0.6155018567110921,0,104,0,0,0,0,0
0,-0.8040439301210163,0.06349963511490707,-0.4661331418873158,0.21924894524482055,-0.21514580423732937,1.699741614444985,0.13734278296244484,-0.11910781247104872,0,146,0,0,0,0,0
0,-0.15297593724841485,0.6042816241171917,-0.26720693571925447,0.00964550133833931,1.3727041210801907,1.1996374255989646,-0.02006621604473319,1.2470973779412098,0,45,0,0,0,0,0
0,-0.5536331636315563,-0.0716958621357025,-0.7479452672920693,-0.020297847791158414,-0.7182269686943654,0.9995957500605904,-0.4018848432661255,-0.650738830060287,0,178,0,0,0,0,0
0,0.347845595730505,0.7394771213678013,4.6285880271946995,-2.5654825237984284,0.4294269377232481,0.399470723445468,-2.539352372994393,-0.8411997555853535,0,105,0,0,0,0,0
1,1.0489957419010099,0.8746726186183724,-0.15669237673699815,0.4987202037867951,1.5141956985837322,-0.8007793297848904,0.7812753714935727,1.7295440157681563,0,36,0,0,0,0,0
1,-1.0544546966104762,-0.27448910801154003,-0.1345894649405469,-0.12010901155614942,0.25649278744114196,1.699741614444985,-0.11841388209109403,0.1803247057068812,0,116,0,0,0,0,0
1,0.19759913583682334,0.3338906296160494,0.5782294404950062,-0.8587116234170827,-1.0483739828692953,0.09940821013787839,-0.8176578776807649,-1.0692493202942912,0,199,0,0,0,0,0
0,-0.0027294773547332,-0.13929361076096888,-0.3611443108541723,0.05955108322083481,-0.4666863864658474,-0.20065430316971122,-0.014665932128176733,-0.40279565536818757,0,162,0,0,0,0,0
1,0.04735267594317017,-0.6124778511379871,-0.03512636185651623,-0.19995794256814192,-1.284193278708531,-1.0008210053232647,-0.16997536324736204,-1.1754194954985453,0,214,0,0,0,0,0
0,1.7501458880714862,1.3478568589953905,-0.9579229293583563,1.4469262595542096,-1.2213081331514015,-1.5009251941692283,1.411341046531917,-0.9459869525554842,1,0,0,1,0,0,0
0,0.8987492820073282,0.5366838754919253,0.09749110892219134,-0.6690704122636,1.2940976891337788,-1.0008210053232647,-0.79553917411657,0.7178422460362347,0,50,0,0,0,0,0
0,-0.15297593724841485,0.19869513236547823,-0.18984674443167504,-0.22990129169763895,-1.6300615792727433,0.5995123989838421,-0.3179704857707046,-1.472298823090401,0,236,0,0,0,0,0
0,1.8503101946672644,2.023834345248285,0.854515837950647,-1.1980695802180519,-1.0012101237014484,-0.700758492015675,-1.2267904183101273,-1.088894703414918,0,196,0,0,0,0,0
0,0.14751698253894843,1.2126613617448194,0.06433674122751445,-0.27980687358013445,-1.5514551473263314,1.4996999389065542,-0.2243492888303359,-1.407050619224059,0,231,0,0,0,0,0
0,1.0489957419010099,0.5366838754919253,1.2855226179814465,-1.2878996276065438,1.970113003872921,-1.3008835186308543,-1.1692524927471089,0.713338701530243,0,7,0,0,0,0,0
0,0.9488314353052031,0.40148837824135414,-1.151323407577305,2.854263668640582,-0.3566373817408708,-1.3008835186307974,3.0577538262709845,0.5419557834400086,1,0,0,0,1,0,0
0,0.4980920556241866,0.6718793727424964,-0.5655962449713465,1.596643005201696,-1.1741442739835544,-0.0006126276313370987,1.9997083267715363,-0.870455064384121,0,207,0,0,0,0,0
1,-1.2547833098020327,-0.7476733483885967,-0.024074905958290597,-0.22990129169763895,-1.5042912881584842,1.3996791011373386,-0.20752344943028808,-1.3653485063181796,0,228,0,0,0,0,0
0,-1.2547833098020327,-1.018064342889739,-0.9192428337145667,-0.010316731414659172,0.03639477799118867,0.9995957500605904,-0.5089628055537176,0.030608446617916236,0,130,0,0,0,0,0
0,0.7485028221136465,0.7394771213678013,1.0589677720678212,-1.2080506965945512,-0.10509679951235273,-0.4006959787080853,-1.1425245052613697,-0.5265190158517025,0,139,0,0,0,0,0
1,1.399570814986248,1.5506501048712666,-1.5325986360660893,3.0439048797940655,1.9858342902622035,-0.5007168164773008,2.8296723956107934,4.324223948866112,1,0,0,0,1,1,0
0,-1.2547833098020327,-1.085662091515044,-0.06275500160208031,-0.010316731414659172,0.8224590974553075,0.8995749122913749,0.09498033878519124,0.7380550048426562,0,80,0,0,0,0,0
0,0.6984206688157432,0.5366838754919253,-0.9800258411548076,1.3171717466597215,-1.6300615792727433,-0.6007376542464594,1.2171456650407133,-1.4503130152658728,0,236,0,0,0,0,0
0,1.2493243550925663,0.6042816241171917,-1.1568491355264177,1.6864730525901879,-0.16798194506948225,-1.6009460319384439,1.531455860589134,0.4314239076512113,1,0,0,1,0,0,0
0,-1.0043725433125728,-0.27448910801154003,0.5174464330547653,-0.5193536666161134,-1.0483739828692953,1.5997207766757695,-0.3091913623692881,-1.0198167136694645,0,199,0,0,0,0,0
1,0.347845595730505,0.06349963511490707,-0.311412759312157,0.019626617714838552,0.8539016702338723,-0.6007376542464594,-0.03691158630885436,0.7835869036276472,0,78,0,0,0,0,0
2,1.9003923479651679,1.95623659662298,-0.8916141939690025,0.5586069020457898,1.1997699707980847,-0.900800167554106,0.2775548561521615,1.4495441148286803,0,56,0,0,0,0,0
2,-0.45346885703574963,0.2662928809907446,-0.9413457455110179,1.4469262595542096,-0.0579329403445056,1.299658263368123,1.4273075279126934,0.48415438544971695,0,136,0,0,0,0,0
0,0.14751698253894843,-0.0716958621357025,0.0035537337872734807,-0.010316731414659172,1.4984744121944498,-0.4006959787081422,0.14173722737917158,1.3464590449159326,0,37,0,0,0,0,0
0,1.9504745012630427,1.8210410993724089,-0.06275500160208031,-0.16003347706214568,1.089720966073108,-1.2008626808616387,-0.12884336350679343,0.8844379317775799,0,63,0,0,0,0,0
1,0.2476812891347267,-0.20689135938627365,-1.0960661280861768,1.087606070000242,0.46086951050181285,-0.8007793297848904,0.806851037998926,0.9470265621167612,0,103,0,0,0,0,0
1,-0.3533045504399714,0.6042816241171917,1.5839119272335387,-1.4875219551365257,-1.661504152051308,1.5997207766757127,-1.3829787383126575,-1.5079725693347164,0,238,0,0,0,0,0
0,-0.8541260834188912,-1.3560530860161861,-0.29483557546481853,0.2292300616213191,-0.3409160953515884,-0.3006751409389267,0.27960559687996694,-0.23577443786249722,0,154,0,0,0,0,0
0,-0.45346885703574963,0.13109738374017343,0.8600415658997599,-1.0383717181940662,-1.5671764337156138,1.099616587829749,-0.9592175804916117,-1.4418023799789585,0,232,0,0,0,0,0
1,0.14751698253894843,-0.4096846052621496,0.4014061461233962,-0.6890326450165977,0.6652462335624838,-0.900800167554106,-0.6481690392436052,0.2348636935038562,0,90,0,0,0,0,0
0,1.199242201794663,1.2126613617448194,-0.8584598262743257,1.087606070000242,-0.13653937229091748,-0.6007376542464594,1.0205870489965114,0.26114027995220346,0,141,0,0,0,0,0
0,-0.9542903900146694,-0.3420868566368448,-0.399824406497962,0.1793244797388236,-0.9383249781443187,1.3996791011373386,0.12949137560455762,-0.8142848714904877,0,192,0,0,0,0,0
0,0.2977634424326301,1.3478568589953905,0.14722266046420668,-0.9884661363115708,0.31937793299827144,1.3996791011373386,-1.255637504547933,-0.159533330083891,0,112,0,0,0,0,0
2,0.2476812891347267,1.1450636131195147,-0.47165886983642863,1.0277193717412472,1.0582783932945432,1.1996374255989646,1.2833357633886648,1.595678814901069,0,65,0,0,0,0,0
0,-1.6053583828872708,-1.6264440805173284,-1.300518062203351,0.8680215097172621,0.5394759424482247,0.7995540745222163,0.34278794216047115,0.9264946544870809,0,98,0,0,0,0,0
1,-1.354947616397811,-1.1532598401403102,0.3074687709884783,-0.7788626924050894,-1.237029419540684,0.9995957500605904,-0.843301902210378,-1.1946393468548264,0,211,0,0,0,0,0
0,-0.4033867037378747,0.19869513236547823,-0.609802068564249,0.00964550133833931,-1.3313571378763782,1.0996165878298059,-0.2628543873529058,-1.1987173595964726,0,217,0,0,0,0,0
0,1.8002280413693894,1.95623659662298,0.2687886753446886,-0.8088060415345872,-0.8597185461979069,-0.7007584920157318,-0.9118357042472528,-0.926235186493771,0,187,0,0,0,0,0
0,1.9504745012630427,2.159029842498856,-0.3224642152103826,-0.0003356150381599309,-0.1208180859016351,-0.700758492015675,-0.07368820336084508,-0.10733476699081752,0,140,0,0,0,0,0
2,-0.5536331636315563,0.13109738374017343,-0.04065208980562904,-0.22990129169763895,0.9167868157910019,1.29965826336818,-0.2185681530643303,0.6934450915470813,0,74,0,0,0,0,0
0,-1.3048654630999361,-1.018064342889739,-1.3502496137453663,1.2073794665182314,0.3508205057768362,1.0996165878298059,0.7299580261382334,0.8759982184513899,0,110,0,0,0,0,0
0,1.0990778951988847,0.5366838754919253,-0.8639855542234385,0.6883614149402778,-0.9854888373121659,-1.4009043564000128,0.4753927437932306,-0.7773699909334973,0,195,0,0,0,0,0
1,0.9488314353052031,0.6042816241171917,1.2357910664394314,-1.1581451147120556,-0.07365422673378798,-1.0008210053232647,-0.9692564446258248,-0.4884693839231236,0,137,0,0,0,0,0
1,-1.1546190032062544,-0.6800755997632919,-0.19537247238078786,0.03958885046783633,-1.1427017012049896,1.29965826336818,0.07490261051676554,-1.0243557191558188,0,205,0,0,0,0,0
0,-0.7038796235252095,-0.47728235388741597,0.8987216615435496,-1.2379940457240481,0.5551972288375071,0.6995332367530007,-1.271398911855929,-0.12620000854347718,0,97,0,0,0,0,0
0,-1.104536849908351,-1.085662091515044,-0.11801228109320845,-0.7489193432755924,1.2940976891337788,0.5995123989837853,-1.0409542466427422,0.6639415558857786,0,50,0,0,0,0,0
0,0.2476812891347267,0.40148837824135414,-0.22300111212635196,0.5186824365397935,-1.5671764337156138,0.09940821013787839,0.7578188037402857,-1.397547076487005,0,232,0,0,0,0,0
1,0.6984206688157432,0.40148837824135414,0.14169693251509385,-0.3895991537216247,0.03639477799118867,-0.8007793297848336,-0.3416028313006618,-0.11761845129583881,0,130,0,0,0,0,0
0,-1.2547833098020327,-0.9504665942644343,-0.4827103257346543,-0.10014677880315093,-0.5610141048015417,1.0996165878298059,-0.32876128817178046,-0.5300296529075543,0,168,0,0,0,0,0
0,0.9488314353052031,0.2662928809907446,0.39035469022517055,-0.5193536666161134,-0.5767353911908241,-1.5009251941692283,-0.38735388039481383,-0.6496040786886985,0,169,0,0,0,0,0
1,-0.05281163065263657,0.8070748699930677,0.21905712380267328,-0.44948585198061947,0.8539016702338723,1.29965826336818,-0.3847660409049625,0.513586999150295,0,78,0,0,0,0,0
0,-1.2047011565041295,-0.6124778511379871,-0.4992875095819927,0.9079459752232584,1.0425571069052608,1.4996999389065542,1.0889743695528296,1.503799414782758,0,66,0,0,0,0,0
1,1.8002280413693894,1.8886388479977136,6.186843308844514,-2.8549348987169028,-1.284193278708531,-0.8007793297848904,-2.8985737904817683,-1.4206676356831216,1,0,0,0,1,0,0
2,-0.5536331636315563,0.40148837824135414,-0.11248655314409564,-0.12010901155614942,1.6556872760872736,1.699741614444985,-0.1032579315694025,1.404863279572381,0,27,0,0,0,0,0
0,0.2977634424326301,1.1450636131195147,1.0755449559151595,-1.0084283690645692,-0.5610141048015417,1.099616587829749,-0.7956856555971277,-0.7623699962403112,0,168,0,0,0,0,0
0,-1.4050297696957144,-1.3560530860161861,1.8215182290453897,-1.4575786060070286,0.8696229566231547,0.7995540745222163,-1.2228256529030357,-0.057618472523094,0,77,0,0,0,0,0
1,0.2476812891347267,0.13109738374017343,0.17485130020977074,-0.5393158993691112,1.8915065719265092,-0.3006751409389267,-0.5505733114641072,1.2716718373321745,0,12,0,0,0,0,0
0,-0.8040439301210163,-0.6124778511379871,-0.399824406497962,0.24919229437431759,0.4923120832803776,0.6995332367530576,0.2297725971942781,0.5690834334170479,0,101,0,0,0,0,0
1,0.347845595730505,0.40148837824135414,2.5785429580738453,-2.086388937726472,-0.08937551312307035,-0.10063346540049574,-2.1171439188672565,-0.8349231620612544,0,138,0,0,0,0,0
0,-0.10289378395051146,0.13109738374017343,2.053598802908128,-1.6472198171605115,0.9167868157910019,0.3994707234454111,-1.4732210957681653,-0.14244113754933846,0,74,0,0,0,0,0
0,-0.8040439301210163,-1.220857588765615,1.7165293980122462,-1.2978807439830429,1.3569828346909083,-0.20065430316971122,-0.9808968396141337,0.3316721698925048,0,46,0,0,0,0,0
1,-0.20305809054628973,0.13109738374017343,0.4456119697162987,-0.99844725268807,-0.5924566775801064,0.5995123989837853,-1.112730172115957,-0.7810933938715222,0,170,0,0,0,0,0
0,1.199242201794663,0.2662928809907446,-0.10143509724587,-0.15005236068564642,0.5394759424482247,-2.001029383015192,-0.14023962269417298,0.4128778149218108,0,98,0,0,0,0,0
0,-2.2564263757598724,-2.7080080585219743,-0.460607413938203,-0.08018454605015245,0.9325081021802842,0.4994915612146266,-0.2850902761015464,0.7956436369507756,0,73,0,0,0,0,0
0,-1.2047011565041295,-0.9504665942644343,-0.6871622598518284,0.7282858804462741,0.9639506749588489,0.9995957500605904,0.677224693137504,1.3088704057320617,0,71,0,0,0,0,0
0,-0.4033867037378747,-1.085662091515044,-0.1677438326352238,-0.060222313297154675,-1.6929467248298729,-0.8007793297848904,-0.05273158620907389,-1.5257739814765117,0,240,0,0,0,0,0
1,0.8987492820073282,0.46908612686662055,-0.609802068564249,0.7881725787052688,-0.8597185461979069,-1.10084184309248,0.8256201983743704,-0.6255260730228038,0,187,0,0,0,0,0
1,1.8002280413693894,1.8210410993724089,1.246842522337657,-1.2479751621005475,0.11500120993760056,-0.900800167554106,-1.1188335671391896,-0.4043204775237597,0,125,0,0,0,0,0
0,1.2994065083904698,1.0098681158689435,-0.5379676052257825,1.9759254275086617,0.9639506749588489,-1.10084184309248,2.5621581503845,2.0579836158823186,1,0,0,0,1,0,0
0,0.6984206688157432,0.3338906296160494,0.17485130020977074,-0.6091837140046051,1.5770808441408617,-0.9008001675540491,-0.6579637675768899,0.9746506658188699,0,32,0,0,0,0,0
0,-1.354947616397811,-1.3560530860161861,-0.5103389654802183,0.8979648588467591,-0.7339482550836478,0.6995332367530007,1.0652541351345375,-0.46584527845207674,0,179,0,0,0,0,0
0,1.149160048496788,1.0098681158689435,-0.17879528853344942,-0.24986352445063745,-0.8282759734193421,-0.8007793297848904,-0.3400403621747143,-0.7943912615073256,0,185,0,0,0,0,0
0,0.2476812891347267,0.3338906296160494,0.8600415658997599,-1.3278240931125402,-1.2527507059299663,-0.0006126276313370987,-1.4392373922788064,-1.2606676922891356,0,212,0,0,0,0,0
0,0.4980920556241866,0.6042816241171917,-0.26168120777014164,-0.32971245546262995,1.4355892666373202,-0.10063346540055258,-0.5115311141794935,1.064047797311831,0,41,0,0,0,0,0
1,0.6483385155178683,0.7394771213678013,0.7661041907648419,-0.9285794380525764,-1.158422987594272,-0.20065430316971122,-0.828106889960539,-1.1556322684564697,0,206,0,0,0,0,0
0,0.7485028221136465,0.40148837824135414,0.14169693251509385,0.3889279236453048,0.5394759424482247,-0.9008001675540491,0.8504634574769371,0.6847926123387185,0,98,0,0,0,0,0
0,-0.05281163065263657,-0.27448910801154003,-1.355775341694479,0.9678326734822531,0.2879353602197067,-0.3006751409388699,0.42159497870045004,0.694863530761567,0,114,0,0,0,0,0
0,0.8486671287094248,-0.0716958621357025,0.3737775063778321,-0.22990129169763895,-0.23086709062661176,-1.800987707476818,0.05754943778671099,-0.28247654899943847,0,147,0,0,0,0,0
0,-1.4050297696957144,-1.1532598401403102,-0.6650593480553771,-0.03027896416765695,0.11500120993760056,1.0996165878298059,-0.35744236206495467,0.09319707695709749,0,125,0,0,0,0,0
0,0.347845595730505,0.8070748699930677,1.871249780587405,-1.5673708861485185,-1.3156358514870958,0.4994915612146266,-1.4022361702899613,-1.3189655440044976,0,216,0,0,0,0,0
0,-1.0544546966104762,-1.3560530860161861,-0.2727326636683673,0.6184936003047846,-1.5986190064941785,0.09940821013787839,0.8635979635669336,-1.427476143912653,0,234,0,0,0,0,0
1,-1.3048654630999361,-1.018064342889739,0.5450750728003294,-0.7788626924050894,-0.37235866813015317,1.0996165878298059,-0.7080897302236931,-0.5666253846412852,0,156,0,0,0,0,0
0,0.09743482924104507,-0.20689135938627365,-1.4607641727276226,2.0657554748971543,-1.4571274289906373,-0.5007168164773008,1.6989818471868214,-1.2029017552792056,0,225,0,0,0,0,0
0,-1.0043725433125728,-1.4912485832667572,0.45666342561452433,-0.6690704122636,0.20932892827329483,-0.20065430316971122,-0.5841663976719799,-0.09694469974470991,0,119,0,0,0,0,0
0,0.8486671287094248,0.13109738374017343,-0.5766477008695721,0.8081348114582674,-1.5042912881584842,-1.5009251941692283,0.8817128399958879,-1.321093202826226,0,228,0,0,0,0,0
0,0.6483385155178683,0.8746726186183724,-0.1677438326352238,0.24919229437431759,1.6556872760872736,-0.0006126276313370987,0.4040855590578002,1.684331265806425,0,27,0,0,0,0,0
1,1.149160048496788,1.2802591103700858,-0.1732695605843366,0.2292300616213191,0.8067378110660252,-0.4006959787081422,0.3704827074178904,0.8592251747400965,0,81,0,0,0,0,0
0,0.39792774902840833,0.5366838754919253,0.13617120456598106,-0.37961803734512545,-1.2055868467621191,-0.0006126276313370987,-0.3298550165599435,-1.1278308598525502,0,209,0,0,0,0,0
1,-0.9042082367167945,-0.7476733483885967,0.4124576020216218,-0.44948585198061947,-1.4571274289906373,0.6995332367530007,-0.2634305478430991,-1.3369442610481037,0,225,0,0,0,0,0
0,-0.6037153169294313,0.19869513236547823,0.07538819712574008,-0.31973133908613144,-0.16798194506948225,1.4996999389065542,-0.27774667120959395,-0.25995882646947827,0,143,0,0,0,0,0
0,-0.6537974702273347,-0.20689135938627365,-0.8087282747323103,0.5685880184222891,-0.13653937229091748,0.9995957500605904,0.3579536581141997,0.0785871530478949,0,141,0,0,0,0,0
1,0.19759913583682334,1.1450636131195147,0.08643965302396571,-0.13009012793264796,-1.614340292883461,1.29965826336818,0.01796037630801584,-1.4571569844757661,0,235,0,0,0,0,0
0,-0.7038796235252095,-0.47728235388741597,-0.013023450060064964,-0.2398824080741382,1.0582783932945432,0.6995332367530007,-0.2151697827153941,0.8075585263524552,0,65,0,0,0,0,0
0,0.347845595730505,1.2802591103700858,-0.7755739070376335,1.0177382553647485,1.7971788535908149,1.1996374255989646,0.9995132466602953,2.4261395140020814,1,0,0,0,0,1,0
1,-0.05281163065263657,-0.3420868566368448,-0.7037394436991669,1.7862842163551789,-0.7653908278622126,-0.4006959787080853,2.1249792889443806,-0.31439143132536673,0,181,0,0,0,0,0
1,-1.0043725433125728,-0.6800755997632919,-0.5545447890731209,-0.15005236068564642,-1.158422987594272,0.9995957500605904,-0.44853431210769634,-1.0615897485360684,0,206,0,0,0,0,0
0,1.0990778951988847,0.6042816241171917,-0.18432101648256224,-0.5992025976281059,-0.9226036917550363,-1.3008835186308543,-0.8584383218679955,-0.9349940486432201,0,191,0,0,0,0,0
1,-1.2047011565041295,-0.27448910801154003,0.2908915871411399,-0.41954250285112243,-0.7968334006407773,1.9998041277525178,-0.2930588686438794,-0.8021572162066348,0,183,0,0,0,0,0
1,-1.104536849908351,-0.47728235388741597,3.8881404820135828,-2.425746894527441,-1.1269804148157072,1.4996999389065542,-2.4198234848594065,-1.325348520469683,0,204,0,0,0,0,0
1,-0.9542903900146694,-1.423650834641491,0.16379984431154512,-0.2997691063331329,-1.237029419540684,-0.20065430316976807,-0.18960388164207798,-1.1452776621907241,0,211,0,0,0,0,0
1,-1.6053583828872708,-1.6940418291426331,-0.12906373699143409,-0.32971245546262995,0.4294269377232481,0.6995332367530007,-0.4255171887960813,0.23114029056583124,0,105,0,0,0,0,0
0,-1.0043725433125728,-0.8828688456391679,-1.4994442683714122,2.9341125996525763,1.2783764027444966,0.6995332367530007,2.7347719270735564,3.125500968704253,1,0,0,0,1,1,0
0,-0.9042082367167945,-0.6800755997632919,1.329728441574349,-1.0683150673235635,-0.26230966340517653,0.7995540745222163,-0.7656667175148605,-0.5802778620807101,0,149,0,0,0,0,0
0,1.399570814986248,1.4154546076206955,2.31330801651643,-1.9666155412084827,-0.8125546870300597,-0.700758492015675,-1.9772248086386548,-1.1226535567196774,0,184,0,0,0,0,0
0,-0.6037153169294313,-0.13929361076096888,0.09749110892219134,-0.27980687358013445,0.4923120832803776,0.9995957500605904,-0.20255284452336805,0.30784239108914524,0,101,0,0,0,0,0
0,1.7501458880714862,1.618247853496533,-0.3224642152103826,0.3689656908923071,-1.3785209970442254,-1.10084184309248,0.46142817598007524,-1.2158450131113876,0,220,0,0,0,0,0
0,-0.7539617768231129,-0.47728235388741597,-0.3777214947015108,0.46877685465729807,0.17788635549473006,0.7995540745222163,0.5624027432444341,0.3605019469269266,0,121,0,0,0,0,0
0,-0.7038796235252095,-1.220857588765615,-0.8253054585796488,1.1375116518827373,0.9482293885695665,-0.4006959787081422,1.118280431096382,1.5363525947552046,0,72,0,0,0,0,0
1,0.5982563622199649,0.46908612686662055,2.3354109283128817,-1.7470309809255025,-1.2527507059299663,-0.5007168164773008,-1.5477801693719744,-1.3023698051950148,0,212,0,0,0,0,0
0,0.2977634424326301,1.2126613617448194,-0.2119496562281263,0.4787579710337966,1.8600639991479444,1.1996374255989646,0.7080151003507079,2.064579358229677,0,14,0,0,0,0,0
1,1.149160048496788,1.1450636131195147,0.8047842864086316,-0.9185983216760771,0.3508205057768362,-0.6007376542465164,-0.790666223530021,-0.10591632777633182,0,110,0,0,0,0,0
0,0.4980920556241866,0.8070748699930677,-0.15669237673699815,0.2891167598803138,-1.284193278708531,0.19942904790703703,0.47140844752206484,-1.130242206517176,0,214,0,0,0,0,0
1,-1.555276229589396,-1.085662091515044,-0.49376178163287987,0.6883614149402778,1.2312125435766494,1.4996999389065542,0.7822519146972899,1.5676291794346142,0,54,0,0,0,0,0
0,-0.7539617768231129,-0.20689135938627365,-0.5655962449713465,0.2591734107508168,0.19360764188401244,1.1996374255989646,0.1192962645577505,0.28699133463620546,0,120,0,0,0,0,0
0,1.5498172748799297,0.8070748699930677,-0.5766477008695721,0.00964550133833931,1.7500149944229677,-1.9010085452460335,-0.23935875787146985,1.5883738529464675,0,21,0,0,0,0,0
0,-0.5536331636315563,0.06349963511490707,0.346148866632268,-0.17999570981514346,-0.781112114251495,1.1996374255990214,0.11736270901439014,-0.7401005005728856,0,182,0,0,0,0,0
1,0.39792774902840833,-0.20689135938627365,1.1694823310500775,-1.2080506965945512,1.1840486844088023,-1.10084184309248,-1.0880333944939495,0.2847572928733904,0,57,0,0,0,0,0
0,-0.7539617768231129,-0.3420868566368448,0.047759557380176,0.4488146219042996,0.382263078555401,0.9995957500605904,0.8682853709447762,0.5572040049957302,0,108,0,0,0,0,0
1,0.19759913583682334,-0.27448910801154003,0.7495270069175035,-0.44948585198061947,0.8853442430124371,-0.8007793297848336,-0.05196011707813715,0.5387642952074162,0,76,0,0,0,0,0
0,0.8486671287094248,0.7394771213678013,0.5782294404950062,-0.7189759941460955,1.545638271362297,-0.6007376542464594,-0.5928966939132119,0.8702535396327227,0,34,0,0,0,0,0
1,1.649981581475708,1.7534433507471425,-0.786625362935859,0.7083236476932764,0.46086951050181285,-0.700758492015675,0.5667971876611615,0.7624166983514479,0,103,0,0,0,0,0
0,1.7000637347735827,1.2802591103700858,-1.3336724298980278,2.385151198945125,-0.7653908278622126,-1.5009251941692283,2.2409340289537614,-0.18885956084338282,1,0,0,1,0,0,0
2,-1.4050297696957144,-0.9504665942644343,-0.29483557546481853,0.6584180658107808,-0.15226065868019986,1.3996791011373955,0.9035971731911911,0.0936580697018054,0,142,0,0,0,0,0
1,1.2994065083904698,0.2662928809907446,0.02565664558372474,-0.4894103174866157,-1.2999145650978134,-2.201071058553623,-0.5664128422284007,-1.2146038787987126,0,215,0,0,0,0,0
1,0.9989135886031064,0.2662928809907446,0.3074687709884783,-0.7089948777695962,0.4294269377232481,-1.6009460319384439,-0.7342708535153522,0.04922546130804097,0,105,0,0,0,0,0
1,-2.106179915866191,-2.437617064020832,-1.1292204957808536,1.167455001012235,-0.6081779639693888,0.5995123989837853,0.881322222714401,-0.2607744290178074,0,171,0,0,0,0,0
2,-1.2047011565041295,-0.9504665942644343,-0.42192731829441327,0.6683991821872801,-0.3566373817408708,0.9995957500605904,0.8132180996871633,-0.11815036600127078,0,155,0,0,0,0,0
0,-0.15297593724841485,0.6718793727424964,2.4514512152442505,-1.896747726572989,1.467031839415885,1.29965826336818,-1.7921112789420206,-0.02896600039048292,0,39,0,0,0,0,0
1,0.2977634424326301,0.9422703672436388,-0.3942986785488492,0.03958885046783633,-0.8282759734193421,0.7995540745221594,-0.06712583303186571,-0.7378309978297086,0,185,0,0,0,0,0
1,1.7000637347735827,1.2126613617448194,-0.819779730630536,0.2691545271273161,1.4041466938587555,-1.600946031938387,-0.058483425678967686,1.4571682256065415,0,43,0,0,0,0,0
1,1.2994065083904698,0.3338906296160494,-0.08485791339853156,-0.6291459467576029,1.5141956985837322,-2.1010502207844075,-0.8433214330744527,0.9120974964600509,0,36,0,0,0,0,0
0,2.000556654560946,1.8886388479977136,0.014605189685499112,0.2691545271273161,1.4198679802480378,-1.2008626808616387,0.5711623357817786,1.472310064221176,0,42,0,0,0,0,0
0,-2.206344222461969,-2.5728125612714035,-1.3944554373382687,1.4768696086837065,-0.9226036917550363,0.5995123989837853,1.0285947032669926,-0.5735757367922653,0,191,0,0,0,0,0
0,-0.8040439301210163,0.06349963511490707,-0.03512636185651623,-0.47942920111011644,-0.24658837701589412,1.699741614444985,-0.5891467680109369,-0.3774055934288937,0,148,0,0,0,0,0
2,1.399570814986248,1.6858456021218378,-0.6484821642080387,0.6085124839282853,-1.6300615792727433,-0.3006751409389267,0.5429207063302757,-1.4603839336887212,0,236,0,0,0,0,0
0,-0.9042082367167945,-0.4096846052621496,-0.7810996349867463,1.287228397530224,-0.45096510007656504,1.1996374255989646,1.3632169974527326,-0.043824151162220756,0,161,0,0,0,0,0
0,0.14751698253894843,0.7394771213678013,0.7550527348666164,-1.1381828819590571,0.7910165246767428,0.7995540745222163,-1.1778070112116714,0.07663679912797708,0,82,0,0,0,0,0
0,-0.9542903900146694,-0.004098113510397719,0.07538819712574008,0.08949443235033183,-0.9226036917550363,1.8997832899833023,0.3440476828932658,-0.8151004740388168,0,191,0,0,0,0,0
1,-0.3533045504399714,-1.085662091515044,0.014605189685499112,-0.24986352445063745,1.4984744121944498,-0.900800167554106,-0.21186906668683037,1.173693148591575,1,0,1,0,0,0,0
0,-1.0043725433125728,-0.815271097013863,-0.2395782959736904,0.4887390874102958,1.1211635388516727,0.7995540745222163,0.700749618915051,1.3242604712092312,0,61,0,0,0,0,0
0,0.7485028221136465,0.3338906296160494,-0.7921510908849719,0.4488146219042996,0.14644378271616532,-1.0008210053232647,0.207751547950455,0.32050196107843,0,123,0,0,0,0,0
0,-0.10289378395051146,0.3338906296160494,-0.2395782959736904,-0.12010901155614942,1.6871298488658384,0.6995332367530007,-0.19040464706912652,1.4323810003334034,0,25,0,0,0,0,0
0,-0.8541260834188912,0.06349963511490707,-0.09038364134764437,0.5885502511752868,-0.13653937229091748,1.7997624522141438,0.9678634814278199,0.08560842715959883,0,141,0,0,0,0,0
0,-0.9042082367167945,-0.815271097013863,-0.5379676052257825,0.698342531316777,-1.4099635698227901,0.5995123989838421,0.7596937666914224,-1.2257740876127874,0,222,0,0,0,0,0
1,0.6984206688157432,0.8070748699930677,-0.3500928549559467,-0.3496746882156284,-1.2999145650978134,-0.20065430316971122,-0.5977012864755002,-1.2021925356719627,0,215,0,0,0,0,0
1,-1.4050297696957144,-1.1532598401403102,-0.5987506126660234,0.3689656908923071,-0.9697675509228835,1.0996165878298059,0.2480534859678647,-0.8129373542367262,0,194,0,0,0,0,0
